-1.72970937366	-0.0240040058382	0.729875923527	0.729875923527
-1.59244747627	-0.0240040058382	0.592628379791	0.592628379791
-1.56752128134	-0.0240040058382	0.567705061127	0.567705061127
-1.39931036876	0.0290012164176	0.399610867114	0.399610867114
-1.05768949122	-0.00836244505288	0.05772254862	0.05772254862
-0.983442497898	-0.0459187319716	-1545.28854975	-0.015486070885
-0.968441640478	-0.0240040058382	-1542.15204994	-0.0312609209128
-0.939655299736	0.0290012164176	-1555.01391611	-0.0598972647587
-0.930605912083	0.0290012164176	0	-0.0689423035121
-0.887398514379	0.0290012164176	-1580.15684262	-0.112127715314
-0.814829233482	-0.0459187319716	-1627.57529869	-0.183877944354
-0.695365098629	-0.0348930182098	-1732.9022518	-0.303759996071
-0.276404655667	-0.0459187319716	-2415.41932995	-0.719807095667
-0.26118509763	-0.00836244505288	-2462.35670971	-0.73868106518
-0.232690072727	-0.00836244505288	-2535.62233816	-0.767159710487
-0.193355155267	-0.00836244505288	-2643.56614023	-0.806464094886
-0.18024315414	-0.0459187319716	-2667.72501381	-0.8139996652
-0.134905456628	-0.0348930182098	-2805.33193989	-0.860655086421
-0.093088964975	0.0290012164176	-2937.40961938	-0.902498072045
-0.0605882397204	-1.59017236512	0.591326203266	0.591326203266
-0.0605882397204	-0.0459187319716	-3009.90681909	-0.923977209088
-0.0605882397204	-0.0240040058382	-3047.5901055	-0.934830013896
-0.0605882397204	-0.00836244505288	-3061.31811962	-0.938837386586
-0.0605882397204	0.0290012164176	-3039.46341726	-0.93282853771
-0.0605882397204	0.364821789025	-2211.50224118	-0.630181297767
-0.0492472844428	-1.99428071826	0.994888687925	0.994888687925
-0.0492472844428	-1.38869647653	0.389569429808	0.389569429808
-0.0492472844428	-1.00370086124	0.00490831094028	0.00490831094028
-0.0492472844428	-0.542905058033	-1912.70066411	-0.454865890788
-0.0492472844428	-0.23511771403	-2511.83359761	-0.759780029012
-0.0492472844428	-0.0459187319716	-3039.34280422	-0.932666316227
-0.0492472844428	-0.0348930182098	-3063.64719153	-0.939644240171
-0.0492472844428	-0.0240040058382	-3082.99654167	-0.94521416861
-0.0492472844428	-0.00836244505288	-3099.52626508	-0.950047767698
-0.0492472844428	0.0290012164176	-3073.70393777	-0.942847873368
-0.0492472844428	0.356976530681	-2230.85002822	-0.639642485169
-0.0492472844428	1.00586468308	0.00706953857785	0.00706953857785
-0.0492472844428	1.38000977569	0.38088822027	0.38088822027
-0.0492472844428	1.718179345	0.718884974805	0.718884974805
-0.0394102325846	-0.390672595422	0	-0.607344625366
-0.0394102325846	-0.0459187319716	-3062.53533378	-0.939488047646
